01-DD-000313,HAVEN OF WISDOM ACADEMY,EGE,"Marycris conplex, Malagasang,","Imus, Cavite",,,
01-NB-000008,BERNARDO COLLEGE,EGE,"Perpetual Village II,","Pulang-Lupa, Las Pinas City",,,
01-DD-000555,NEW BUENAVISTA ACADEMY,EGE,"Km. 45 Stateland, Mangahan,","Gen. Trias, Cavite", , ,caps
01-DF-000545,UNIV. OF PERPETUAL HELP-CALAMBA,EGE,"Pociano Rizal,","Calamba, Laguna", , ,laprisada
01-NJ-000139,FR. SIMPLICIANO ACADEMY,EGE,"Malacanang Dulo, Brgy. Don Bosco,","Better Living Subd., Paranaque City",,,
01-NB-000169,"WISHBONE KIDDIE CAMP, INC.",EGE,"7 Apollo 3 St., Moonwalk Village",Las Piñas City, , ,laprissa
01-DD-000176,CLAREMONT SCHOOL,EGE,"Grand Riverside Subd.,","Pascan, Gen. Trias, Cavite", , ,caps
01-NJ-000134,ESCUELA DE SAN DIONISIO,EGE,"0554 Quirino Ave.,","San Dionisio, Paranaque City", , ,psap
01-NB-000068,LAS PINAS COLLEGE (E/HS),EGE,"Pilar Rd., Pilar Village, Almanza",Las Pinas City,,,
01-NB-000029,DON CARLO CAVINA SCHOOL,EGE,"Hansuyin Village,","Talon, Las Pinas City",DSFS, ,laprissa/ceap
01-DF-000085,CHRIST THE KING SCH. OF CABUYAO,EGE,"B-223 Ph-2, Mabuhay City Homes,","Mamatid, Cabuyao, Laguna", , ,laprisada
01-NJ-000097,BLESSED LUISA SCHOOL,EGE,"#90 San Gabriel St., San Antonio","Valley 12, Sucat, Paranaque City", , ,psap
01-DD-000745,ST. JUDE COLLEGE-SALITRAN,EGE,"URC Ave., Salawag,","Salitran IV, Dasmarinas, Cavite", , ,caps
01-NB-000087,MERRY TREASURE SCHOOL,EGE,(formerly Merry Toddler School)- BF Re-,"sort Drive, BF Resort, Las Pinas City", , ,laprissa
01-NB-000164,YOUNG ACHIEVERS INT'L SCHOOL (ANTIOCHS),EGE,"(Antiochs Acad.)DBP Rd, DBP Farm Subd.,","Pulang-Lupa, Las Pinas City", , ,laprissa
01-NB-000159/01-NB-000160,WESTFIELD SCHOOL (E/HS)-LAS PINAS,EGE,"(Archlight Sch.)-JB Tan St.,BF Resort","Drive, BFRV, Las Pinas City", ,,laprissa
01-NJ-000163,ROGATIONIST COLLEGE OF PARANAQUE,EGE,"Dalanyag Rd., Don Jose Green Court,","Sucat, Paranaque City", , ,psap
01-DD-000009,ACADEMIA PRIMERA SCHOOL,EGE,498 Anabu I-C,"Imus, Cavite",,,
01-NJ-000118,KIDS CHOICE MONTESSORI,EGE,"#4 Aguinaldo St., Malacanang Village,","Sucat, Paranaque City", , ,psap
01-DF-000217,JEREMIAH MONTESSORI SCHOOL,EGE,"B-27 L-10 Milan St., Ph-2,","St. Joseph Vill. 6, Cabuyao, Laguna", , ,laprisada
01-NJ-000080,UNITED CHRISTIAN ACADEMY,EGE,"#17 Highlights St., Area 4,","4th Estate,Sucat, Paranaque City", , ,psap
01-DF-000200,IETI COLL. OF SCI. & TECH.-SAN PEDRO,EGE,"161 Purok 2 Brgy. Magsaysay,","San Pedro, Laguna", , ,laprisada
01-NB-000094,NEUMAN'S LEARNING CENTER,EGE,"621 San Francisco St.,","Manuyo, Las Pinas City",,,
01-NJ-000032,MADRE MARIA PIA NOTARI SCHOOL,EGE,"Simon St.,","Multi-Nat'l Village, Paranaque City", , ,psap/ceap
01-NJ-000064,ST. CYR ACADEMY,EGE,"Dr. A. Santos Ave.,","Sucat Rd., Paranaque City", , ,psap
01-DF-000143,EVERLASTING LEARNING CENTER,EGE,"Villa Crispina, San Cristobal","Calamba City, Laguna", , ,laprisada
01-DD-000638,S.V. MONTESSORI,EGE,"Avenida Rizal, Ph-8, Bgy. Magdala,","Bahayang Pag-asa, Imus, Cavite",,,
01-NB-000004,B.F. HOMES SCHOOL,EGE,"BF Homes Subd.,","Almanza, Las Pinas City", , ,laprissa
